Fecha,Hora,Latitud,Longitud,Profundidad,Magnitud,,,,,,,
07/02/2014,22:33:25,18.5857,-69.566,80.86,3.21,,,,,,,
27/11/2014,19:23:00,18.5848,-70.2301,2,2.65,,,,,,,
04/03/2014,01:00:46,18.583,-69.617,96.95,3.24,,,,,,,
08/09/2014,06:07:00,18.5818,-69.397,87.38,2.67,,,,,,,
17/12/2014,18:22:00,18.58,-69.1361,103.21,3.2,,,,,,,
27/11/2014,20:08:00,18.5768,-70.373,2,2.21,,,,,,,
30/03/2014,04:19:23,18.5767,-70.148,73.55,2.88,,,,,,,
12/09/2014,02:12:00,18.57,-68.9873,112.76,4.33,,,,,,,
15/09/2014,07:50:00,18.5681,-69.6903,114.88,3.35,,,,,,,
15/09/2014,07:50:00,18.5681,-69.6903,114.88,3.35,,,,,,,
25/03/2014,13:57:51,18.568,-71.954,43.72,2.49,,,,,,,
29/11/2014,20:12:00,18.5675,-70.2665,3.77,2.33,,,,,,,
05/11/2014,02:09:00,18.5663,-68.7516,128.51,3.39,,,,,,,
25/02/2014,09:18:51,18.5657,-70.173,149.29,3.09,,,,,,,
15/03/2014,07:48:47,18.5645,-70.36,11.65,2.87,,,,,,,
28/07/2014,00:39:33,18.5621,-69.609,84.85,3.22,,,,,,,
25/01/2014,07:50:50,18.56,-68.96,116.37,3.52,,,,,,,
14/02/2014,01:44:38,18.552,-69.006,103.97,3.46,,,,,,,
21/03/2014,02:37:58,18.5517,-70.274,8.93,2.65,,,,,,,
12/05/2014,03:12:29,18.5462,-69.892,40.21,2.95,,,,,,,
08/05/2014,16:09:37,18.5443,-68.855,139.18,3.51,,,,,,,
15/07/2014,05:05:10,18.543,-69.159,72.89,3.3,,,,,,,
25/09/2014,17:17:00,18.5421,-69.011,90.21,4.21,,,,,,,
17/07/2014,11:06:33,18.54,-69.032,126.77,3.55,,,,,,,
29/04/2014,14:38:12,18.5383,-70.362,46.95,2.78,,,,,,,
09/01/2014,09:09:34,18.5348,-70.343,2.92,2.74,,,,,,,
08/09/2014,07:14:00,18.5341,-72.6651,14.83,2.06,,,,,,,
09/04/2014,17:53:17,18.5338,-68.64,134,4.39,,,,,,,
17/04/2014,03:46:13,18.5327,-69.154,77.13,2.83,,,,,,,
12/09/2014,02:12:00,18.5306,-68.9615,115.09,3.33,,,,,,,
12/09/2014,02:12:00,18.5306,-68.9615,115.09,3.33,,,,,,,
04/02/2014,23:11:17,18.5282,-69.023,118.73,3.65,,,,,,,
08/09/2014,10:25:00,18.5275,-68.9981,127.44,3.15,,,,,,,
08/11/2014,10:48:00,18.5243,-70.4285,2.91,2.78,,,,,,,
27/05/2014,15:26:23,18.5235,-68.934,109.91,3.63,,,,,,,
18/01/2014,10:09:32,18.5228,-69.597,91.09,3.16,,,,,,,
12/08/2014,06:42:05,18.5203,-69.036,116.98,3.12,,,,,,,
04/10/2014,07:44:00,18.517,-71.3291,5.12,2.81,,,,,,,
05/02/2014,10:20:07,18.5165,-69.543,110.93,3.22,,,,,,,
13/04/2014,13:20:42,18.5162,-69.124,114.77,3.44,,,,,,,
27/03/2014,22:39:25,18.514,-69.568,87.43,3.11,,,,,,,
27/11/2014,20:04:00,18.5136,-70.3466,1.72,2.9,,,,,,,
29/12/2014,18:01:00,18.5125,-69.6265,115.5,3.15,,,,,,,
24/03/2014,13:28:49,18.5102,-70.099,24.53,2.66,,,,,,,
30/09/2014,01:55:00,18.5101,-72.0046,73.45,3.35,,,,,,,
27/11/2014,20:03:00,18.5088,-70.3481,4.55,2.99,,,,,,,
18/10/2014,03:36:00,18.5073,-68.9788,114.64,3.04,,,,,,,
22/05/2014,16:08:14,18.5048,-67.957,138.54,3.09,,,,,,,
04/10/2014,07:44:00,18.5016,-69.8566,24.83,2.6,,,,,,,
09/09/2014,03:00:00,18.5015,-69.101,108.34,2.8,,,,,,,
26/06/2014,22:46:21,18.5005,-69.971,7.3,2.73,,,,,,,
22/01/2014,16:34:02,18.4995,-67.611,52.98,3.18,,,,,,,
20/01/2014,01:36:46,18.494,-69.404,110.77,2.89,,,,,,,
04/06/2014,02:08:58,18.4926,-68.826,118.35,3.17,,,,,,,
20/08/2014,01:14:03,18.4908,-68.926,108.54,3.21,,,,,,,
20/08/2014,01:14:03,18.4908,-68.926,108.54,3.21,,,,,,,
26/05/2014,09:18:12,18.4905,-72.824,6.67,2.74,,,,,,,
15/01/2014,06:20:02,18.489,-68.281,114.67,3.4,,,,,,,
23/04/2014,15:59:18,18.489,-68.449,161.56,3.71,,,,,,,
20/02/2014,14:13:58,18.4858,-69.075,120.36,3.46,,,,,,,
30/06/2014,02:20:33,18.4843,-68.472,59.02,3.53,,,,,,,
02/02/2014,04:45:32,18.4822,-69.704,85.21,3.27,,,,,,,
24/04/2014,03:54:22,18.4798,-69.099,142.74,3.31,,,,,,,
29/09/2014,14:05:00,18.4791,-69.0001,152.37,3.96,,,,,,,
07/05/2014,00:46:03,18.4762,-72.686,10,1.23,,,,,,,
27/03/2014,02:47:58,18.476,-69.045,127.07,3.75,,,,,,,
19/06/2014,00:23:12,18.4751,-72.775,13.66,2.19,,,,,,,
15/09/2014,10:40:00,18.474,-67.8496,132.47,3.4,,,,,,,
12/08/2014,08:03:40,18.4735,-70.364,68.61,2.87,,,,,,,
25/09/2014,17:17:00,18.472,-69.0036,110.09,4.2,,,,,,,
25/09/2014,17:17:00,18.472,-69.0036,110.09,4.2,,,,,,,
24/11/2014,21:07:00,18.4716,-68.9748,77.64,3.38,,,,,,,
24/08/2014,19:36:00,18.4708,-68.896,108.75,3.58,,,,,,,
15/05/2014,11:15:10,18.4666,-69.581,87.37,3.29,,,,,,,
07/04/2014,01:22:40,18.4662,-70.649,8.5,2.61,,,,,,,
24/11/2014,19:17:00,18.4653,-68.9618,154.95,3.79,,,,,,,
15/12/2014,00:26:00,18.4606,-68.766,125.61,3.85,,,,,,,
21/05/2014,05:00:48,18.4546,-67.857,108.04,3.47,,,,,,,
29/08/2014,23:22:00,18.4535,-71.3288,47.45,2.09,,,,,,,
11/12/2014,11:52:00,18.452,-69.4313,92.65,3.16,,,,,,,
15/11/2014,13:44:00,18.4518,-72.707,9.2,3.39,,,,,,,
22/11/2014,00:48:00,18.4493,-70.4356,75.66,2.84,,,,,,,
16/10/2014,21:56:00,18.448,-68.5096,9.29,3.48,,,,,,,
01/05/2014,21:17:22,18.4477,-72.391,21.26,1.81,,,,,,,
04/04/2014,18:39:45,18.4473,-71.005,23.41,3.18,,,,,,,
09/10/2014,18:36:00,18.4468,-68.1795,127.2,3.53,,,,,,,
01/05/2014,20:23:04,18.4467,-72.393,19.71,1.82,,,,,,,
06/04/2014,10:50:53,18.4421,-69.608,109.11,3.4,,,,,,,
29/06/2014,04:06:43,18.4326,-69.003,111.31,3.07,,,,,,,
30/11/2014,11:09:00,18.4323,-69.0845,88.22,3.22,,,,,,,
07/08/2014,06:36:29,18.4318,-68.919,120.19,3.09,,,,,,,
26/05/2014,14:42:37,18.4318,-72.945,10.75,2.02,,,,,,,
01/05/2014,19:08:43,18.4317,-72.424,4.38,2.31,,,,,,,
09/12/2014,19:27:00,18.4291,-70.518,9.35,3.23,,,,,,,
09/06/2014,09:09:26,18.4263,-70.257,24.52,2.66,,,,,,,
23/05/2014,07:47:52,18.4251,-70.31,19.7,2.98,,,,,,,
19/12/2014,06:28:00,18.424,-70.259,11.75,3.37,,,,,,,
09/06/2014,12:44:59,18.4201,-69.688,20.59,2.63,,,,,,,
31/01/2014,05:22:08,18.4175,-69.211,117.72,3.51,,,,,,,
25/03/2014,08:41:58,18.4108,-68.982,29.1,2.36,,,,,,,
09/10/2014,18:36:00,18.409,-68.1606,115.65,3.44,,,,,,,
26/11/2014,00:37:00,18.4068,-70.2003,8.88,3.07,,,,,,,
14/10/2014,05:56:00,18.4056,-72.7546,7.92,3.22,,,,,,,
14/10/2014,05:56:00,18.4056,-72.7546,7.92,3.22,,,,,,,
24/09/2014,05:36:00,18.4018,-72.9231,10,3.11,,,,,,,
03/09/2014,21:23:00,18.3988,-70.3498,17.08,2.84,,,,,,,
14/01/2014,10:20:44,18.3963,-70.703,25,2.04,,,,,,,
18/02/2014,22:18:07,18.3952,-71.509,36.74,3.07,,,,,,,
14/04/2014,09:46:38,18.3917,-69.098,125.08,3.53,,,,,,,
17/12/2014,23:42:00,18.3915,-68.041,105.96,3.36,,,,,,,
18/08/2014,00:17:58,18.3893,-72.567,56.84,2.57,,,,,,,
07/05/2014,12:32:42,18.3883,-72.358,16.72,2.05,,,,,,,
18/12/2014,05:19:00,18.388,-68.842,132.44,3.75,,,,,,,
05/03/2014,08:32:22,18.3777,-68.962,1,3.31,,,,,,,
13/11/2014,05:10:00,18.376,-69.0215,90.66,3.56,,,,,,,
18/12/2014,04:32:00,18.3745,-69.4243,96.49,3.4,,,,,,,
28/06/2014,12:47:32,18.373,-69.71,2.28,2.98,,,,,,,
16/12/2014,02:09:00,18.372,-72.628,10.39,2.93,,,,,,,
22/12/2014,07:52:00,18.3716,-71.7553,20,2.33,,,,,,,
04/12/2014,21:30:00,18.3708,-69.0845,8.64,3.11,,,,,,,
22/07/2014,07:21:55,18.3693,-72.688,7.34,3.03,,,,,,,
24/02/2014,23:31:12,18.3682,-70.365,13.59,3.17,,,,,,,
04/06/2014,22:58:22,18.3681,-68.903,2,3.26,,,,,,,
18/01/2014,13:13:01,18.3667,-69.563,93,3.06,,,,,,,
02/07/2014,07:25:02,18.3655,-69.228,8,3.24,,,,,,,
12/09/2014,06:54:00,18.3618,-69.4183,93.98,3.48,,,,,,,
12/09/2014,06:54:00,18.3618,-69.4183,93.98,3.48,,,,,,,
21/06/2014,17:33:48,18.3603,-68.933,141.33,4.25,,,,,,,
17/03/2014,10:23:32,18.3582,-68.561,106.91,3.2,,,,,,,
24/06/2014,20:30:37,18.3578,-68.895,61.9,3,,,,,,,
31/03/2014,14:00:24,18.352,-67.854,5.45,2.98,,,,,,,
31/12/2014,14:05:00,18.35,-69.0673,95.97,3.14,,,,,,,
28/02/2014,22:39:24,18.349,-70.315,21.71,3.07,,,,,,,
02/02/2014,00:40:30,18.348,-68.398,121.21,3.12,,,,,,,
04/07/2014,02:20:27,18.344,-70.077,8.26,2.95,,,,,,,
10/11/2014,11:22:00,18.3436,-68.2428,9.39,3.01,,,,,,,
21/06/2014,17:33:49,18.3356,-68.946,136.04,4.23,,,,,,,
21/03/2014,12:01:56,18.3313,-69.377,96.12,3.2,,,,,,,
15/05/2014,09:29:34,18.327,-71.517,20,2.35,,,,,,,
20/06/2014,08:01:33,18.3235,-68.075,101.69,3.37,,,,,,,
24/10/2014,08:40:00,18.314,-68.67,96.22,3.73,,,,,,,
16/07/2014,02:34:39,18.3085,-70.43,30.3,2.71,,,,,,,
30/08/2014,11:52:00,18.3066,-71.744,10,2.93,,,,,,,
04/05/2014,02:11:02,18.301,-69.495,94.23,3.32,,,,,,,
29/11/2014,02:00:00,18.2981,-70.3535,3.16,2.25,,,,,,,
30/08/2014,11:52:00,18.2981,-71.7466,10,2.93,,,,,,,
15/10/2014,23:45:00,18.2968,-68.564,119.81,3.27,,,,,,,
28/06/2014,05:29:22,18.2951,-71.25,39.02,2.92,,,,,,,
26/11/2014,00:37:00,18.2943,-70.2135,14.09,3.08,,,,,,,
15/10/2014,12:05:00,18.2941,-68.0255,102.48,3.25,,,,,,,
05/05/2014,18:46:58,18.286,-69.058,97,3.01,,,,,,,
26/01/2014,20:22:50,18.2827,-68.903,104.14,3.38,,,,,,,
11/04/2014,07:26:08,18.2795,-68.302,21.26,3.47,,,,,,,
30/06/2014,04:10:14,18.2793,-71.171,10.05,2.18,,,,,,,
22/03/2014,21:18:01,18.278,-70.412,24.6,2.92,,,,,,,
22/12/2014,02:48:00,18.2773,-71.799,19.14,3.25,,,,,,,
03/09/2014,21:51:00,18.276,-70.3711,15.69,2.98,,,,,,,
23/07/2014,04:41:26,18.2743,-70.375,10.35,2.94,,,,,,,
07/02/2014,06:12:03,18.2737,-70.4,30.83,2.99,,,,,,,
17/12/2014,23:51:00,18.2736,-68.0201,116.33,3.24,,,,,,,
23/07/2014,04:53:28,18.2665,-70.379,10.32,2.69,,,,,,,
24/02/2014,08:46:34,18.2587,-68.914,98.38,2.95,,,,,,,
23/07/2014,04:53:28,18.2575,-70.375,9.94,2.53,,,,,,,
02/11/2014,07:55:00,18.2556,-68.8998,108.72,3.72,,,,,,,
10/02/2014,11:08:20,18.2555,-70.394,25.06,2.8,,,,,,,
11/06/2014,13:24:58,18.255,-69.207,42.97,3.08,,,,,,,
30/06/2014,00:53:01,18.2533,-67.912,85.88,3.4,,,,,,,
12/07/2014,04:04:17,18.2525,-69.123,124.79,3.79,,,,,,,
04/03/2014,03:29:22,18.2497,-68.619,133.46,3.66,,,,,,,
25/08/2014,21:46:00,18.2493,-67.7586,136.59,3.93,,,,,,,
09/05/2014,20:44:53,18.249,-69.098,113.18,3.49,,,,,,,
26/07/2014,07:33:02,18.2475,-68.17,91.22,3.54,,,,,,,
23/03/2014,12:58:20,18.2398,-69.818,109.37,3.47,,,,,,,
04/03/2014,22:19:35,18.2365,-69.366,13.31,3.03,,,,,,,
19/12/2014,23:26:00,18.2355,-70.3886,13.91,3.04,,,,,,,
06/02/2014,11:10:06,18.2293,-70.407,39.24,3.32,,,,,,,
19/11/2014,23:56:00,18.227,-70.3645,16.45,3.21,,,,,,,
04/02/2014,23:51:59,18.2238,-68.551,120.9,3.2,,,,,,,
23/01/2014,03:16:15,18.2222,-71.533,22.61,3.53,,,,,,,
05/05/2014,22:09:56,18.2218,-71.855,3.58,2.56,,,,,,,
20/02/2014,01:48:14,18.22,-70.464,12.79,2.72,,,,,,,
30/07/2014,03:57:22,18.2146,-69.161,123.16,3.26,,,,,,,
02/11/2014,15:06:00,18.2135,-68.8476,67.14,3.34,,,,,,,
24/03/2014,17:44:13,18.2055,-69.506,3,3.35,,,,,,,
29/07/2014,02:42:38,18.2046,-70.364,23.44,2.72,,,,,,,
25/03/2014,12:45:19,18.1977,-72.268,9.43,1.48,,,,,,,
26/08/2014,14:36:00,18.1965,-69.5148,56.67,2.91,,,,,,,
11/07/2014,08:31:42,18.1868,-69.505,12.35,2.62,,,,,,,
30/03/2014,19:35:52,18.1857,-67.932,126.12,3.49,,,,,,,
27/02/2014,06:25:42,18.1818,-67.923,123.11,3.46,,,,,,,
13/08/2014,03:55:21,18.1773,-69.778,102.5,3.05,,,,,,,
28/05/2014,22:29:48,18.1733,-68.248,100.14,3.35,,,,,,,
22/08/2014,16:53:17,18.1688,-68.954,102.18,3.34,,,,,,,
05/01/2014,19:36:10,18.1645,-68.752,24.79,2.67,,,,,,,
02/03/2014,18:46:57,18.1623,-69.813,2.37,2.92,,,,,,,
20/07/2014,23:32:51,18.1618,-69.65,10.6,3.08,,,,,,,
20/07/2014,23:32:51,18.1618,-69.65,10.6,3.08,,,,,,,
20/03/2014,13:25:25,18.161,-67.988,90.29,3.34,,,,,,,
26/06/2014,06:27:42,18.1586,-67.77,87.68,3.42,,,,,,,
18/09/2014,13:37:00,18.1585,-68.7715,110.76,3.58,,,,,,,
04/02/2014,06:40:14,18.157,-71.077,32.28,3.08,,,,,,,
11/05/2014,05:17:50,18.1526,-70.368,0.8,2.52,,,,,,,
18/02/2014,16:18:56,18.1522,-69.125,131.37,4.35,,,,,,,
22/04/2014,19:47:17,18.1518,-68.085,98.18,3.46,,,,,,,
12/05/2014,05:32:18,18.1505,-69.488,82.94,3.37,,,,,,,
26/02/2014,20:51:32,18.1482,-68.233,97.29,3.43,,,,,,,
19/05/2014,10:05:26,18.1355,-68.079,98.79,3.03,,,,,,,
23/04/2014,07:54:07,18.1342,-70.451,3.81,2.83,,,,,,,
29/05/2014,04:37:40,18.134,-68.56,11.52,3.15,,,,,,,
09/02/2014,06:47:01,18.134,-69.578,1,3.58,,,,,,,
20/03/2014,19:50:23,18.1327,-69.209,102.47,3.3,,,,,,,
19/01/2014,19:54:34,18.1312,-68.81,141.9,3.32,,,,,,,
02/04/2014,21:02:58,18.1303,-69.424,24.82,2.87,,,,,,,
22/08/2014,14:46:34,18.1286,-70.725,57.99,3.02,,,,,,,
10/07/2014,11:23:18,18.1285,-68.237,74.1,3.48,,,,,,,
29/12/2014,17:56:00,18.1131,-68.5588,20.17,3.07,,,,,,,
04/03/2014,08:36:35,18.1055,-68.373,102.65,3.51,,,,,,,
26/10/2014,15:38:00,18.1055,-70.3251,30.91,3.21,,,,,,,
26/10/2014,15:38:00,18.1055,-70.3251,30.91,3.21,,,,,,,
16/04/2014,08:22:09,18.0975,-68.679,102.35,3.86,,,,,,,
05/02/2014,21:09:27,18.0965,-67.746,82.6,3.33,,,,,,,
27/08/2014,23:42:00,18.0965,-68.8993,89.51,3.27,,,,,,,
28/05/2014,21:15:06,18.0943,-68.349,97.88,6,,,,,,,
29/03/2014,04:13:58,18.091,-68.799,9.63,2.79,,,,,,,
21/03/2014,06:25:27,18.0887,-69.055,92.92,3.19,,,,,,,
19/12/2014,19:58:00,18.087,-68.021,99.29,3.8,,,,,,,
29/07/2014,14:46:03,18.087,-71.774,115.34,3.39,,,,,,,
06/03/2014,19:43:34,18.0835,-69.457,4.15,3.02,,,,,,,
20/03/2014,12:13:41,18.0823,-68.747,143.22,3.83,,,,,,,
24/03/2014,12:27:08,18.082,-69.426,10.17,2.83,,,,,,,
13/10/2014,10:51:00,18.0811,-70.5786,40.44,3.07,,,,,,,
23/06/2014,22:39:09,18.0743,-68.023,77.96,3.46,,,,,,,
04/06/2014,09:47:16,18.0723,-68.024,93.9,3.26,,,,,,,
22/04/2014,00:23:28,18.0693,-68.844,82.1,3.29,,,,,,,
30/07/2014,23:30:40,18.0685,-70.799,17.61,3,,,,,,,
31/08/2014,08:16:00,18.0676,-68.2746,64.02,3.42,,,,,,,
13/01/2014,10:13:55,18.066,-69.421,24.25,2.56,,,,,,,
29/05/2014,05:16:44,18.0613,-68.374,78.54,3.35,,,,,,,
08/10/2014,09:39:00,18.0593,-68.3391,127.47,4.13,,,,,,,
18/01/2014,02:42:22,18.0408,-70.649,79.9,3.2,,,,,,,
29/05/2014,01:12:19,18.028,-68.385,94.82,3.59,,,,,,,
07/05/2014,21:33:01,18.0277,-68.49,98.6,3.26,,,,,,,
17/07/2014,06:02:24,18.0271,-69.042,0.48,3.3,,,,,,,
19/07/2014,08:44:28,18.0263,-68.347,9.43,3.48,,,,,,,
16/04/2014,06:34:05,18.024,-69.109,24.62,3.14,,,,,,,
15/05/2014,21:48:27,18.0231,-68.618,6.88,3.03,,,,,,,
30/10/2014,23:33:00,18.0231,-69.667,24.86,2.86,,,,,,,
28/05/2014,23:43:43,18.0221,-68.338,90.81,3.45,,,,,,,
18/02/2014,11:54:28,18.0215,-68.548,10.15,3.12,,,,,,,
16/05/2014,05:29:05,18.017,-69.074,29.89,3.58,,,,,,,
20/02/2014,20:36:59,18.0013,-67.961,89.05,3.24,,,,,,,
01/02/2014,11:29:27,18.0013,-71.712,6.29,3.3,,,,,,,
27/03/2014,01:07:48,18,-69.902,54.6,3.16,,,,,,,
21/02/2014,02:03:01,17.9998,-69.351,29.47,2.68,,,,,,,
18/12/2014,18:31:00,17.9981,-68.6746,136.41,3.19,,,,,,,
23/02/2014,05:01:41,17.9917,-68.689,116.87,3.54,,,,,,,
21/05/2014,20:17:16,17.991,-68.735,69.03,3.29,,,,,,,
12/05/2014,18:45:05,17.9798,-68.065,82.5,3.48,,,,,,,
23/10/2014,19:08:00,17.9793,-71.3966,20,2.97,,,,,,,
03/07/2014,10:41:28,17.9773,-71.153,9.5,1.58,,,,,,,
16/07/2014,02:50:59,17.9768,-69.607,127.42,2.65,,,,,,,
10/11/2014,13:57:00,17.9756,-68.4811,83.24,3.64,,,,,,,
12/05/2014,17:00:37,17.9733,-68.627,96.89,3.51,,,,,,,
19/06/2014,09:57:34,17.9718,-68.433,89.45,3.34,,,,,,,
14/06/2014,09:33:47,17.9613,-69.413,25.63,2.47,,,,,,,
17/02/2014,02:18:55,17.9488,-68.528,85.54,3.67,,,,,,,
11/12/2014,06:15:00,17.935,-70.1186,53.93,2.72,,,,,,,
21/03/2014,18:11:31,17.9342,-70.56,5.66,3.11,,,,,,,
28/05/2014,21:35:27,17.9303,-68.354,77.56,3.64,,,,,,,
28/09/2014,23:26:00,17.93,-71.7188,10,3.3,,,,,,,
30/10/2014,13:54:00,17.9283,-71.4335,1.75,2.64,,,,,,,
20/07/2014,05:24:01,17.9268,-68.58,71.54,2.97,,,,,,,
22/07/2014,02:16:42,17.9238,-68.429,72.17,3.54,,,,,,,
22/07/2014,02:16:42,17.9238,-68.429,72.17,3.54,,,,,,,
13/08/2014,13:39:36,17.9235,-68.671,90.06,3.57,,,,,,,
05/09/2014,08:15:00,17.9235,-71.2018,8.49,2.44,,,,,,,
25/09/2014,13:45:00,17.9218,-69.0441,48.21,3.37,,,,,,,
09/06/2014,04:32:50,17.9201,-68.346,20,3.06,,,,,,,
17/09/2014,09:23:00,17.9176,-70.9816,24.28,3.41,,,,,,,
30/07/2014,08:34:28,17.9156,-68.045,23.98,3.29,,,,,,,
05/08/2014,19:46:06,17.9131,-68.038,41.33,3.27,,,,,,,
13/11/2014,02:17:00,17.9118,-68.8675,145.65,3.54,,,,,,,
22/01/2014,05:20:56,17.9047,-70.534,59.07,3.24,,,,,,,
17/03/2014,14:01:48,17.902,-70.644,41.48,2.92,,,,,,,
28/09/2014,15:12:00,17.8945,-68.5218,89.69,3.82,,,,,,,
14/08/2014,02:38:46,17.8828,-69.133,24.94,3.5,,,,,,,
29/05/2014,15:40:54,17.8813,-68.941,93.98,3.16,,,,,,,
13/04/2014,08:23:19,17.8802,-69.001,29.55,2.73,,,,,,,
01/11/2014,16:09:00,17.8741,-69.9683,14.97,2.55,,,,,,,
10/04/2014,16:08:16,17.871,-68.698,59.14,3.4,,,,,,,
14/11/2014,10:54:00,17.8661,-72.1286,10,3.05,,,,,,,
15/01/2014,00:52:43,17.8575,-69.315,10.05,2.49,,,,,,,
17/11/2014,10:14:00,17.8456,-71.5778,13.8,3.1,,,,,,,
09/11/2014,05:35:00,17.8445,-70.2493,8.48,2.67,,,,,,,
19/06/2014,08:50:11,17.8438,-69.689,20,3.28,,,,,,,
13/03/2014,06:44:22,17.8427,-69.465,10.15,3.13,,,,,,,
12/11/2014,10:15:00,17.8361,-68.6275,138.13,3.72,,,,,,,
03/03/2014,02:46:14,17.8325,-68.737,10,2.94,,,,,,,
12/07/2014,17:24:38,17.8268,-71.455,30.6,2.91,,,,,,,
05/09/2014,22:27:00,17.8265,-69.433,11.49,3.13,,,,,,,
15/01/2014,03:33:24,17.818,-69.13,29.35,2.69,,,,,,,
05/07/2014,19:09:40,17.8178,-69.114,9.8,3.61,,,,,,,
09/02/2014,15:27:42,17.8162,-70.555,0,3.14,,,,,,,
07/04/2014,04:43:09,17.7973,-71.073,32.25,2.75,,,,,,,
14/11/2014,10:56:00,17.794,-72.1503,10,4.34,,,,,,,
18/08/2014,00:17:56,17.793,-72.038,7,2.33,,,,,,,
17/10/2014,02:46:00,17.7868,-70.0101,11.02,3.81,,,,,,,
25/02/2014,08:25:01,17.7865,-68.253,20.35,3.16,,,,,,,
04/02/2014,10:19:33,17.7693,-68.352,29.18,3.06,,,,,,,
29/09/2014,17:04:00,17.7651,-70.001,15.33,3.06,,,,,,,
20/01/2014,05:37:50,17.7493,-68.604,30.02,3.37,,,,,,,
13/06/2014,09:18:42,17.7458,-68.823,25.04,2.79,,,,,,,
25/04/2014,03:06:26,17.741,-68.562,24.88,3.51,,,,,,,
27/01/2014,07:23:07,17.736,-70.246,26.37,3.56,,,,,,,
21/05/2014,07:28:01,17.7328,-68.458,30.99,3.14,,,,,,,
19/11/2014,01:40:00,17.7276,-68.5941,7.03,3.11,,,,,,,
15/04/2014,05:58:51,17.7165,-69.438,2.18,2.76,,,,,,,
05/07/2014,02:54:34,17.714,-68.434,25.18,3.1,,,,,,,
05/10/2014,07:13:00,17.7031,-70.003,2.85,3.21,,,,,,,
30/07/2014,23:30:41,17.6848,-71.169,13.02,3.08,,,,,,,
19/08/2014,23:28:44,17.6813,-70.741,24.05,3.24,,,,,,,
05/11/2014,07:22:00,17.6733,-69.0348,24.89,3.02,,,,,,,
05/11/2014,07:22:00,17.6733,-69.0348,24.89,3.02,,,,,,,
26/02/2014,04:41:43,17.6705,-69.078,24.73,3.3,,,,,,,
29/05/2014,07:15:42,17.6453,-68.341,46.05,3.16,,,,,,,
21/04/2014,00:12:03,17.627,-69.712,24.8,3.65,,,,,,,
07/03/2014,02:08:12,17.6243,-68.754,24.78,3.26,,,,,,,
24/05/2014,04:29:54,17.6173,-69.045,55.13,3.28,,,,,,,
05/06/2014,11:40:34,17.5888,-69.94,39.26,2.87,,,,,,,
11/05/2014,01:01:38,17.5818,-69.165,30.27,2.95,,,,,,,
16/07/2014,16:10:11,17.5743,-69.167,61.42,3.84,,,,,,,
11/03/2014,05:46:30,17.5582,-69.172,29.67,3.1,,,,,,,
15/02/2014,04:24:24,17.5573,-68.504,30.24,3.33,,,,,,,
11/06/2014,13:50:48,17.5236,-70.79,12.21,3.02,,,,,,,
27/11/2014,09:11:00,17.4976,-69.8005,44.49,2.99,,,,,,,
23/12/2014,02:23:00,17.4728,-69.7433,21.35,3.81,,,,,,,
05/07/2014,02:06:39,17.4065,-71.121,24.85,3.23,,,,,,,
10/03/2014,04:12:52,17.4017,-68.121,30.62,3.61,,,,,,,
19/05/2014,21:50:26,17.3836,-68.064,60.95,3.55,,,,,,,
25/03/2014,08:18:04,17.2913,-68.361,30.17,3.31,,,,,,,
27/01/2014,13:53:32,17.2892,-69.427,22.04,3.1,,,,,,,
